Date,Ticker,Risk Group,Frequency,Predicted,Actual
2024-11-01 15:00:00+00:00,ETH-USD,Low,hourly,-11.580279262104499,-7.474703250645944
2024-11-01 16:00:00+00:00,ETH-USD,Low,hourly,-11.63028741324782,-9.735946529559254
2024-11-01 17:00:00+00:00,ETH-USD,Low,hourly,-11.17525811366101,-13.199238740578316
2024-11-01 18:00:00+00:00,ETH-USD,Low,hourly,-11.022535689171784,-11.77305302451841
2024-11-01 19:00:00+00:00,ETH-USD,Low,hourly,-11.278997949278493,-12.701272832175482
2024-11-01 20:00:00+00:00,ETH-USD,Low,hourly,-11.533539340122218,-11.878700473595014
2024-11-01 21:00:00+00:00,ETH-USD,Low,hourly,-11.527980749956207,-10.394472460435574
2024-11-01 22:00:00+00:00,ETH-USD,Low,hourly,-11.676661811907273,-11.649404159368292
2024-11-01 23:00:00+00:00,ETH-USD,Low,hourly,-11.597205353001726,-18.763269310356502
2024-11-02 00:00:00+00:00,ETH-USD,Low,hourly,-11.453592647457608,-13.301732001078742
2024-11-02 01:00:00+00:00,ETH-USD,Low,hourly,-11.952754625677098,-14.823398442639526
2024-11-02 02:00:00+00:00,ETH-USD,Low,hourly,-12.264379196492271,-13.814204303961926
2024-11-02 03:00:00+00:00,ETH-USD,Low,hourly,-12.538203672179042,-11.809519582106804
2024-11-02 04:00:00+00:00,ETH-USD,Low,hourly,-12.63733456350849,-16.84266525170264
2024-11-02 05:00:00+00:00,ETH-USD,Low,hourly,-12.968720476411491,-11.809293876046151
2024-11-02 06:00:00+00:00,ETH-USD,Low,hourly,-12.976055445179679,-15.738178771846693
2024-11-02 07:00:00+00:00,ETH-USD,Low,hourly,-13.190401215838472,-13.247871859077245
2024-11-02 08:00:00+00:00,ETH-USD,Low,hourly,-13.197233653563629,-11.30583889551592
2024-11-02 09:00:00+00:00,ETH-USD,Low,hourly,-13.053126734645016,-13.852883934585645
2024-11-02 10:00:00+00:00,ETH-USD,Low,hourly,-12.933710703831295,-12.355233097050688
2024-11-02 11:00:00+00:00,ETH-USD,Low,hourly,-13.330498726924933,-17.908935024128983
2024-11-02 12:00:00+00:00,ETH-USD,Low,hourly,-12.763171901419982,-10.337333113554896
2024-11-02 13:00:00+00:00,ETH-USD,Low,hourly,-13.187432438550678,-11.782398702754303
2024-11-02 14:00:00+00:00,ETH-USD,Low,hourly,-13.149070195088944,-11.354078311363192
2024-11-02 15:00:00+00:00,ETH-USD,Low,hourly,-12.656430062968061,-19.19218625078239
2024-11-02 16:00:00+00:00,ETH-USD,Low,hourly,-12.732499588160193,-12.168164684597778
2024-11-02 17:00:00+00:00,ETH-USD,Low,hourly,-13.68675620437632,-11.353338361224491
2024-11-02 18:00:00+00:00,ETH-USD,Low,hourly,-13.406906160632023,-13.596590362687005
2024-11-02 19:00:00+00:00,ETH-USD,Low,hourly,-13.287616461131746,-12.817258515690026
2024-11-02 20:00:00+00:00,ETH-USD,Low,hourly,-13.243616202685836,-14.931984941427064
2024-11-02 21:00:00+00:00,ETH-USD,Low,hourly,-13.066731499192525,-18.024652901638376
2024-11-02 22:00:00+00:00,ETH-USD,Low,hourly,-13.36539788113529,-15.841453639584328
2024-11-02 23:00:00+00:00,ETH-USD,Low,hourly,-14.472396995286088,-14.607948304748517
2024-11-03 00:00:00+00:00,ETH-USD,Low,hourly,-14.112633882678193,-12.3185147411744
2024-11-03 01:00:00+00:00,ETH-USD,Low,hourly,-14.299747667314044,-10.67603342125111
2024-11-03 02:00:00+00:00,ETH-USD,Low,hourly,-14.011879992803262,-8.189277597340118
2024-11-03 03:00:00+00:00,ETH-USD,Low,hourly,-13.499479987883179,-9.944677333211224
2024-11-03 04:00:00+00:00,ETH-USD,Low,hourly,-13.429851342240138,-12.347807355437284
2024-11-03 05:00:00+00:00,ETH-USD,Low,hourly,-12.627917670520086,-10.75201997019635
2024-11-03 06:00:00+00:00,ETH-USD,Low,hourly,-12.956556282706382,-10.62582651452422
2024-11-03 07:00:00+00:00,ETH-USD,Low,hourly,-12.512207327919661,-12.185819344725283
2024-11-03 08:00:00+00:00,ETH-USD,Low,hourly,-12.149119436937957,-11.112070783222194
2024-11-03 09:00:00+00:00,ETH-USD,Low,hourly,-12.383802311524882,-10.685887373989292
2024-11-03 10:00:00+00:00,ETH-USD,Low,hourly,-12.121931141192713,-11.134326694803088
2024-11-03 11:00:00+00:00,ETH-USD,Low,hourly,-12.483416828583625,-13.458309243194236
2024-11-03 12:00:00+00:00,ETH-USD,Low,hourly,-11.662902979389708,-16.34446785099519
2024-11-03 13:00:00+00:00,ETH-USD,Low,hourly,-11.971895469168853,-9.919412469737273
2024-11-03 14:00:00+00:00,ETH-USD,Low,hourly,-12.366324061192591,-10.353220985036993
2024-11-03 15:00:00+00:00,ETH-USD,Low,hourly,-12.834863807154745,-9.818597020931678
2024-11-03 16:00:00+00:00,ETH-USD,Low,hourly,-11.951796110719929,-15.468338736557197
2024-11-03 17:00:00+00:00,ETH-USD,Low,hourly,-11.666501364789937,-13.948296917775272
2024-11-03 18:00:00+00:00,ETH-USD,Low,hourly,-12.246717614827196,-9.279304249031854
2024-11-03 19:00:00+00:00,ETH-USD,Low,hourly,-12.344634302789471,-8.908041523640277
2024-11-03 20:00:00+00:00,ETH-USD,Low,hourly,-12.232717943437834,-10.288456954205229
2024-11-03 21:00:00+00:00,ETH-USD,Low,hourly,-12.18381324939061,-12.836411808469466
2024-11-03 22:00:00+00:00,ETH-USD,Low,hourly,-11.79795941579062,-11.21693061174643
2024-11-03 23:00:00+00:00,ETH-USD,Low,hourly,-11.788967502147338,-13.270291414932217
2024-11-04 00:00:00+00:00,ETH-USD,Low,hourly,-11.524605919739827,-11.431167867637695
2024-11-04 01:00:00+00:00,ETH-USD,Low,hourly,-11.548595556700988,-9.98078262271146
2024-11-04 02:00:00+00:00,ETH-USD,Low,hourly,-11.311382217340048,-9.900081040386208
2024-11-04 03:00:00+00:00,ETH-USD,Low,hourly,-11.338766817232422,-11.394794612991154
2024-11-04 04:00:00+00:00,ETH-USD,Low,hourly,-11.41419763764056,-13.558778598031832
2024-11-04 05:00:00+00:00,ETH-USD,Low,hourly,-11.267518724874451,-10.938194579866956
2024-11-04 06:00:00+00:00,ETH-USD,Low,hourly,-11.48311455243692,-10.21946172344976
2024-11-04 07:00:00+00:00,ETH-USD,Low,hourly,-11.570627209011501,-9.921187407872852
2024-11-04 08:00:00+00:00,ETH-USD,Low,hourly,-11.339337662177451,-15.482322811004748
2024-11-04 09:00:00+00:00,ETH-USD,Low,hourly,-11.160152132726633,-13.430272911999744
2024-11-04 10:00:00+00:00,ETH-USD,Low,hourly,-11.629118552880136,-10.989645481107887
2024-11-04 11:00:00+00:00,ETH-USD,Low,hourly,-12.018408492489424,-12.517159099422669
2024-11-04 12:00:00+00:00,ETH-USD,Low,hourly,-12.178275174481987,-12.159547531202591
2024-11-04 13:00:00+00:00,ETH-USD,Low,hourly,-11.62902915186307,-10.135686383800106
2024-11-04 14:00:00+00:00,ETH-USD,Low,hourly,-11.72095011660859,-10.526334397475823
2024-11-04 15:00:00+00:00,ETH-USD,Low,hourly,-11.515368356480113,-12.878297994729536
2024-11-04 16:00:00+00:00,ETH-USD,Low,hourly,-11.929860564334625,-8.689632956180843
2024-11-04 17:00:00+00:00,ETH-USD,Low,hourly,-11.88595683521214,-10.693097342899849
2024-11-04 18:00:00+00:00,ETH-USD,Low,hourly,-11.145698920430796,-14.624904149355594
2024-11-04 19:00:00+00:00,ETH-USD,Low,hourly,-11.067172424126413,-12.37197857976122
2024-11-04 20:00:00+00:00,ETH-USD,Low,hourly,-11.544930833855709,-11.322550015509664
2024-11-04 21:00:00+00:00,ETH-USD,Low,hourly,-11.858012524910569,-7.576502641672819
2024-11-04 22:00:00+00:00,ETH-USD,Low,hourly,-11.658047507742175,-7.924981605393449
2024-11-04 23:00:00+00:00,ETH-USD,Low,hourly,-11.439866931828353,-10.004691180261863
2024-11-05 00:00:00+00:00,ETH-USD,Low,hourly,-10.924744114544993,-12.604678174624436
2024-11-05 01:00:00+00:00,ETH-USD,Low,hourly,-10.702008628073358,-11.205705221839189
2024-11-05 02:00:00+00:00,ETH-USD,Low,hourly,-10.883225322464963,-11.58460959377522
2024-11-05 03:00:00+00:00,ETH-USD,Low,hourly,-11.050767842255986,-10.212200005642318
2024-11-05 04:00:00+00:00,ETH-USD,Low,hourly,-11.299964915599325,-10.931807945969084
2024-11-05 05:00:00+00:00,ETH-USD,Low,hourly,-10.954460224160236,-12.74605738526935
2024-11-05 06:00:00+00:00,ETH-USD,Low,hourly,-10.887018261915298,-15.233109418228262
2024-11-05 07:00:00+00:00,ETH-USD,Low,hourly,-11.044175231467602,-10.600371658323462
2024-11-05 08:00:00+00:00,ETH-USD,Low,hourly,-11.963719399612412,-13.770179075603778
2024-11-05 09:00:00+00:00,ETH-USD,Low,hourly,-11.642479531230554,-13.007166347072436
2024-11-05 10:00:00+00:00,ETH-USD,Low,hourly,-11.631922265659165,-15.220396100647829
2024-11-05 11:00:00+00:00,ETH-USD,Low,hourly,-11.90675948628359,-12.505267192184371
2024-11-05 12:00:00+00:00,ETH-USD,Low,hourly,-12.20267127305694,-12.465816223676836
2024-11-05 13:00:00+00:00,ETH-USD,Low,hourly,-12.049068320103334,-13.778982365478477
2024-11-05 14:00:00+00:00,ETH-USD,Low,hourly,-12.125800511620772,-8.936970169164578
2024-11-05 15:00:00+00:00,ETH-USD,Low,hourly,-12.502965923761796,-8.778977770633334
2024-11-05 16:00:00+00:00,ETH-USD,Low,hourly,-11.76964812117922,-9.457959173703804
2024-11-05 17:00:00+00:00,ETH-USD,Low,hourly,-11.655037114492645,-11.694125010154517
2024-11-05 18:00:00+00:00,ETH-USD,Low,hourly,-11.793986712815363,-15.485867839143484
2024-11-05 19:00:00+00:00,ETH-USD,Low,hourly,-11.579725093495695,-7.840810188048911
2024-11-05 20:00:00+00:00,ETH-USD,Low,hourly,-11.871593101819956,-9.272592016676386
2024-11-05 21:00:00+00:00,ETH-USD,Low,hourly,-11.13236962440603,-10.707555067495528
2024-11-05 22:00:00+00:00,ETH-USD,Low,hourly,-10.979693616139965,-9.986626561714829
2024-11-05 23:00:00+00:00,ETH-USD,Low,hourly,-11.141380711622011,-11.11941547519899
2024-11-06 00:00:00+00:00,ETH-USD,Low,hourly,-11.262803764072919,-7.396941196894155
2024-11-06 01:00:00+00:00,ETH-USD,Low,hourly,-11.121692368932864,-16.809197177760016
2024-11-06 02:00:00+00:00,ETH-USD,Low,hourly,-10.78697436882339,-6.679150246286927
2024-11-06 03:00:00+00:00,ETH-USD,Low,hourly,-11.259228584819724,-14.274826841145716
2024-11-06 04:00:00+00:00,ETH-USD,Low,hourly,-10.870661166117127,-10.270028002136248
2024-11-06 05:00:00+00:00,ETH-USD,Low,hourly,-11.372556305121371,-13.494967139045835
2024-11-06 06:00:00+00:00,ETH-USD,Low,hourly,-11.488909965743048,-12.196733578453856
2024-11-06 07:00:00+00:00,ETH-USD,Low,hourly,-11.267449455629391,-13.083875123275362
2024-11-06 08:00:00+00:00,ETH-USD,Low,hourly,-11.647071013978127,-10.660258974971322
2024-11-06 09:00:00+00:00,ETH-USD,Low,hourly,-11.720231218827623,-9.862671839950654
2024-11-06 10:00:00+00:00,ETH-USD,Low,hourly,-11.81596297142491,-17.511981177172526
2024-11-06 11:00:00+00:00,ETH-USD,Low,hourly,-11.376116192102694,-12.598233640116646
2024-11-06 12:00:00+00:00,ETH-USD,Low,hourly,-11.980545975447118,-11.50658242296925
2024-11-06 13:00:00+00:00,ETH-USD,Low,hourly,-12.160872463348364,-10.072563898424294
2024-11-06 14:00:00+00:00,ETH-USD,Low,hourly,-11.656812133653341,-11.744678117105485
2024-11-06 15:00:00+00:00,ETH-USD,Low,hourly,-11.485495810119765,-9.087426233681828
2024-11-06 16:00:00+00:00,ETH-USD,Low,hourly,-11.572769834432926,-9.99273319660196
2024-11-06 17:00:00+00:00,ETH-USD,Low,hourly,-11.529340809706657,-12.832554958413647
2024-11-06 18:00:00+00:00,ETH-USD,Low,hourly,-11.72103160131347,-9.302470331212024
2024-11-06 19:00:00+00:00,ETH-USD,Low,hourly,-11.137678900273778,-11.66020425443898
2024-11-06 20:00:00+00:00,ETH-USD,Low,hourly,-11.085705476007831,-13.201180299446388
2024-11-06 21:00:00+00:00,ETH-USD,Low,hourly,-11.272800716848986,-16.450881610091102
2024-11-06 22:00:00+00:00,ETH-USD,Low,hourly,-11.398489104732416,-8.20227038864416
2024-11-06 23:00:00+00:00,ETH-USD,Low,hourly,-12.00189223993343,-11.117854720616103
2024-11-07 00:00:00+00:00,ETH-USD,Low,hourly,-11.287713072936965,-19.074057846280148
2024-11-07 01:00:00+00:00,ETH-USD,Low,hourly,-12.124681406737082,-6.91354240694877
2024-11-07 02:00:00+00:00,ETH-USD,Low,hourly,-11.894389797670346,-7.720403240010706
2024-11-07 03:00:00+00:00,ETH-USD,Low,hourly,-12.089848233524902,-10.06094497735469
2024-11-07 04:00:00+00:00,ETH-USD,Low,hourly,-11.293594692137292,-10.77151575680915
2024-11-07 05:00:00+00:00,ETH-USD,Low,hourly,-11.463989341487055,-18.9832577417582
2024-11-07 06:00:00+00:00,ETH-USD,Low,hourly,-11.277606805457115,-8.738259305234482
2024-11-07 07:00:00+00:00,ETH-USD,Low,hourly,-12.121640692118913,-10.055693152917232
2024-11-07 08:00:00+00:00,ETH-USD,Low,hourly,-11.566528525764404,-16.393566079744044
2024-11-07 09:00:00+00:00,ETH-USD,Low,hourly,-11.344468158771292,-13.89294733888624
2024-11-07 10:00:00+00:00,ETH-USD,Low,hourly,-12.538668099598258,-12.24753021261671
2024-11-07 11:00:00+00:00,ETH-USD,Low,hourly,-12.227131506244142,-9.70706843228089
2024-11-07 12:00:00+00:00,ETH-USD,Low,hourly,-12.130127525519656,-9.670580857884744
2024-11-07 13:00:00+00:00,ETH-USD,Low,hourly,-11.759942441959309,-10.99166422739491
2024-11-07 14:00:00+00:00,ETH-USD,Low,hourly,-11.704585673279768,-10.93118444816142
2024-11-07 15:00:00+00:00,ETH-USD,Low,hourly,-11.392898364816135,-8.09137637617157
2024-11-07 16:00:00+00:00,ETH-USD,Low,hourly,-11.429268455440564,-13.05223666563465
2024-11-07 17:00:00+00:00,ETH-USD,Low,hourly,-11.356118154605097,-10.39058216025036
2024-11-07 18:00:00+00:00,ETH-USD,Low,hourly,-11.203968847906552,-10.40523827903352
2024-11-07 19:00:00+00:00,ETH-USD,Low,hourly,-11.33724317579343,-12.34131457269825
2024-11-07 20:00:00+00:00,ETH-USD,Low,hourly,-11.384674194438835,-10.176018335943793
2024-11-07 21:00:00+00:00,ETH-USD,Low,hourly,-11.7742538030156,-11.152160205843831
2024-11-07 22:00:00+00:00,ETH-USD,Low,hourly,-10.867639393775587,-10.802172887049114
2024-11-07 23:00:00+00:00,ETH-USD,Low,hourly,-11.160309814974731,-10.151334823103989
2024-11-08 00:00:00+00:00,ETH-USD,Low,hourly,-11.846540731388417,-11.18171866434346
2024-11-08 01:00:00+00:00,ETH-USD,Low,hourly,-10.575462777593554,-10.281176511623576
2024-11-08 02:00:00+00:00,ETH-USD,Low,hourly,-10.708728771919672,-8.779472325074453
2024-11-08 03:00:00+00:00,ETH-USD,Low,hourly,-10.87867625519623,-11.03440611170716
2024-11-08 04:00:00+00:00,ETH-USD,Low,hourly,-10.735121162646822,-13.56861702301794
2024-11-08 05:00:00+00:00,ETH-USD,Low,hourly,-11.509676920861844,-10.133416891326725
2024-11-08 06:00:00+00:00,ETH-USD,Low,hourly,-10.784360107117122,-10.714315306368842
2024-11-08 07:00:00+00:00,ETH-USD,Low,hourly,-10.83936393772674,-12.157729253885469
2024-11-08 08:00:00+00:00,ETH-USD,Low,hourly,-11.401890643749764,-10.798171407103633
2024-11-08 09:00:00+00:00,ETH-USD,Low,hourly,-11.249952530020499,-10.584877292315442
2024-11-08 10:00:00+00:00,ETH-USD,Low,hourly,-11.055926890731994,-11.694432059231945
2024-11-08 11:00:00+00:00,ETH-USD,Low,hourly,-10.778801087637722,-11.720972136725058
2024-11-08 12:00:00+00:00,ETH-USD,Low,hourly,-10.866221950811102,-9.933048551771208
2024-11-08 13:00:00+00:00,ETH-USD,Low,hourly,-11.070757362965908,-11.017167861183916
2024-11-08 14:00:00+00:00,ETH-USD,Low,hourly,-10.952534551771457,-8.849052579202981
2024-11-08 15:00:00+00:00,ETH-USD,Low,hourly,-10.701335907236167,-9.787065205946789
2024-11-08 16:00:00+00:00,ETH-USD,Low,hourly,-10.967798490614634,-9.276717204575824
2024-11-08 17:00:00+00:00,ETH-USD,Low,hourly,-10.609355913370132,-10.559886971818704
2024-11-08 18:00:00+00:00,ETH-USD,Low,hourly,-10.47863301057982,-8.81418058999236
2024-11-08 19:00:00+00:00,ETH-USD,Low,hourly,-10.662308902362714,-15.470117199496364
2024-11-08 20:00:00+00:00,ETH-USD,Low,hourly,-10.282758942592125,-9.760670748501802
2024-11-08 21:00:00+00:00,ETH-USD,Low,hourly,-10.885326270280984,-12.649732018662618
2024-11-08 22:00:00+00:00,ETH-USD,Low,hourly,-10.74213526148869,-10.07356343682029
2024-11-08 23:00:00+00:00,ETH-USD,Low,hourly,-10.872122268632202,-15.501151516729772
2024-11-09 00:00:00+00:00,ETH-USD,Low,hourly,-10.886460000229311,-9.63540465900028
2024-11-09 01:00:00+00:00,ETH-USD,Low,hourly,-11.262044458434572,-13.699683470250932
2024-11-09 02:00:00+00:00,ETH-USD,Low,hourly,-10.964637419548662,-11.40440093981552
2024-11-09 03:00:00+00:00,ETH-USD,Low,hourly,-11.440204019895134,-10.971750197603994
2024-11-09 04:00:00+00:00,ETH-USD,Low,hourly,-11.666538304666933,-12.103796275793698
2024-11-09 05:00:00+00:00,ETH-USD,Low,hourly,-11.286079001475438,-7.53914756998117
2024-11-09 06:00:00+00:00,ETH-USD,Low,hourly,-11.419801509597336,-14.0321420525101
2024-11-09 07:00:00+00:00,ETH-USD,Low,hourly,-11.166198210888899,-11.91771633051886
2024-11-09 08:00:00+00:00,ETH-USD,Low,hourly,-11.326859675260181,-12.686282244067485
2024-11-09 09:00:00+00:00,ETH-USD,Low,hourly,-11.366059971682025,-9.935184477891038
2024-11-09 10:00:00+00:00,ETH-USD,Low,hourly,-11.597531361591129,-12.890944515946124
2024-11-09 11:00:00+00:00,ETH-USD,Low,hourly,-11.435215387601302,-17.647259991435085
2024-11-09 12:00:00+00:00,ETH-USD,Low,hourly,-11.417279700189408,-10.18489993508294
2024-11-09 13:00:00+00:00,ETH-USD,Low,hourly,-12.132956187387006,-10.976362787985384
2024-11-09 14:00:00+00:00,ETH-USD,Low,hourly,-11.743248557415509,-12.64025285101561
2024-11-09 15:00:00+00:00,ETH-USD,Low,hourly,-11.752345671174869,-15.354489903393176
2024-11-09 16:00:00+00:00,ETH-USD,Low,hourly,-11.79403477383802,-10.987936432406531
2024-11-09 17:00:00+00:00,ETH-USD,Low,hourly,-12.263241749285148,-13.703002040741412
2024-11-09 18:00:00+00:00,ETH-USD,Low,hourly,-11.978514961283267,-10.722147341109943
2024-11-09 19:00:00+00:00,ETH-USD,Low,hourly,-12.753165872454293,-9.758965130494524
2024-11-09 20:00:00+00:00,ETH-USD,Low,hourly,-12.033998012399207,-10.565233007403211
2024-11-09 21:00:00+00:00,ETH-USD,Low,hourly,-12.070633984772972,-11.888657407491356
2024-11-09 22:00:00+00:00,ETH-USD,Low,hourly,-11.687774346096287,-7.82578507102137
2024-11-09 23:00:00+00:00,ETH-USD,Low,hourly,-12.200024626221955,-11.63753034092438
2024-11-10 00:00:00+00:00,ETH-USD,Low,hourly,-11.234486622127728,-12.120244062990498
2024-11-10 01:00:00+00:00,ETH-USD,Low,hourly,-11.643101372215956,-11.630317375732377
2024-11-10 02:00:00+00:00,ETH-USD,Low,hourly,-11.482173379815212,-10.69560735629915
2024-11-10 03:00:00+00:00,ETH-USD,Low,hourly,-11.457606710120114,-11.89299772183634
2024-11-10 04:00:00+00:00,ETH-USD,Low,hourly,-11.48478908648879,-8.501125814827894
2024-11-10 05:00:00+00:00,ETH-USD,Low,hourly,-11.111172771622616,-18.285494344751008
2024-11-10 06:00:00+00:00,ETH-USD,Low,hourly,-11.441530041740839,-13.98779229767449
2024-11-10 07:00:00+00:00,ETH-USD,Low,hourly,-11.927901981257403,-11.787895424653332
2024-11-10 08:00:00+00:00,ETH-USD,Low,hourly,-12.201736143545174,-13.505051241779311
2024-11-10 09:00:00+00:00,ETH-USD,Low,hourly,-11.911172116475,-12.99898716812436
2024-11-10 10:00:00+00:00,ETH-USD,Low,hourly,-12.337232441368098,-10.9755207424057
2024-11-10 11:00:00+00:00,ETH-USD,Low,hourly,-12.834258776496853,-9.87815172476444
2024-11-10 12:00:00+00:00,ETH-USD,Low,hourly,-11.973152944773169,-9.17320473144235
2024-11-10 13:00:00+00:00,ETH-USD,Low,hourly,-11.837352142998565,-11.143035279362728
2024-11-10 14:00:00+00:00,ETH-USD,Low,hourly,-11.724293298738637,-11.86289369940846
2024-11-10 15:00:00+00:00,ETH-USD,Low,hourly,-11.912908396974231,-11.177578222964735
2024-11-10 16:00:00+00:00,ETH-USD,Low,hourly,-11.511855829144721,-13.052515500576613
2024-11-10 17:00:00+00:00,ETH-USD,Low,hourly,-11.725019600595935,-12.512663854232468
2024-11-10 18:00:00+00:00,ETH-USD,Low,hourly,-11.58616460864299,-11.752507721167325
2024-11-10 19:00:00+00:00,ETH-USD,Low,hourly,-11.590600568915672,-7.717493302993991
2024-11-10 20:00:00+00:00,ETH-USD,Low,hourly,-11.67978185525155,-8.718853488645415
2024-11-10 21:00:00+00:00,ETH-USD,Low,hourly,-11.407204878083709,-8.328045347170818
2024-11-10 22:00:00+00:00,ETH-USD,Low,hourly,-10.772264496780389,-10.646535512452338
2024-11-10 23:00:00+00:00,ETH-USD,Low,hourly,-10.875833687327122,-12.770860878814997
2024-11-11 00:00:00+00:00,ETH-USD,Low,hourly,-10.896900003085735,-18.00749689827143
2024-11-11 01:00:00+00:00,ETH-USD,Low,hourly,-11.038150510691963,-11.997837710019231
2024-11-11 02:00:00+00:00,ETH-USD,Low,hourly,-11.643960442611425,-11.855559716285237
2024-11-11 03:00:00+00:00,ETH-USD,Low,hourly,-11.787643525396353,-11.866013894124034
2024-11-11 04:00:00+00:00,ETH-USD,Low,hourly,-11.486691652221529,-10.60627771055445
2024-11-11 05:00:00+00:00,ETH-USD,Low,hourly,-12.411833673659057,-7.819756844859726
2024-11-11 06:00:00+00:00,ETH-USD,Low,hourly,-11.84306854104489,-9.871159794085242
2024-11-11 07:00:00+00:00,ETH-USD,Low,hourly,-11.244839007105831,-14.838149534224067
2024-11-11 08:00:00+00:00,ETH-USD,Low,hourly,-11.26448564564415,-11.697817387885872
2024-11-11 09:00:00+00:00,ETH-USD,Low,hourly,-11.572697423634011,-9.374054424135576
2024-11-11 10:00:00+00:00,ETH-USD,Low,hourly,-11.401544022761577,-11.226129332591391
2024-11-11 11:00:00+00:00,ETH-USD,Low,hourly,-11.101094257983073,-11.7471245931385
2024-11-11 12:00:00+00:00,ETH-USD,Low,hourly,-11.049537305953073,-9.683071830130263
2024-11-11 13:00:00+00:00,ETH-USD,Low,hourly,-11.29734812596159,-9.84903667121853
2024-11-11 14:00:00+00:00,ETH-USD,Low,hourly,-11.202687449242168,-9.539670810247443
2024-11-11 15:00:00+00:00,ETH-USD,Low,hourly,-11.006386975937092,-7.983617544690316
2024-11-11 16:00:00+00:00,ETH-USD,Low,hourly,-11.031127089431328,-8.787937098070437
2024-11-11 17:00:00+00:00,ETH-USD,Low,hourly,-10.68017585164558,-10.541843916318468
2024-11-11 18:00:00+00:00,ETH-USD,Low,hourly,-10.42371729883789,-9.44642836099056
2024-11-11 19:00:00+00:00,ETH-USD,Low,hourly,-10.06940040782546,-9.94320802844903
2024-11-11 20:00:00+00:00,ETH-USD,Low,hourly,-10.098504414563466,-8.909992892142157
2024-11-11 21:00:00+00:00,ETH-USD,Low,hourly,-10.04766516616322,-10.350076497026697
2024-11-11 22:00:00+00:00,ETH-USD,Low,hourly,-10.145245880785463,-10.298664720324728
2024-11-11 23:00:00+00:00,ETH-USD,Low,hourly,-10.358243449291749,-9.390025559162178
2024-11-12 00:00:00+00:00,ETH-USD,Low,hourly,-10.827362788146907,-9.40278204264292
2024-11-12 01:00:00+00:00,ETH-USD,Low,hourly,-10.139790603720051,-9.645678471959094
