time,"ln_RV_d,t","ln_RV_w,t","ln_RV_m,t","RV_d,t","RV_w,t","RV_m,t",volume,IPNMAT,UEMPMEAN,USCONS,BUSLOANS,AAAFFM
2016-08-30,-10.730676972629464,-11.112048093885177,-11.60753437497553,2.1863828077682475e-05,1.4931341558513326e-05,9.097286506783416e-06,12061.5579106,99.0409,27.2,6736,2051.4168,2.92
2016-08-31,-11.40931951066892,-11.072215197668507,-11.630677605938155,1.109163307762692e-05,1.553810447425121e-05,8.889163512584026e-06,12192.01050623,99.0409,27.2,6736,2051.4168,2.92
2016-09-01,-11.11068884128827,-11.010380699504788,-11.605172729549144,1.4951650822885298e-05,1.6529222226035514e-05,9.118796461300134e-06,24433.32259648,100.0523,26.5,6768,2070.2817,3.01
2016-09-02,-11.331044929417605,-11.017349448395938,-11.605001984524506,1.1994708911930896e-05,1.641443465439732e-05,9.120353583358231e-06,16942.88305932,100.0523,26.5,6768,2070.2817,3.01
2016-09-03,-10.990196559239417,-10.943616363738872,-11.576271679613544,1.68662401326057e-05,1.7670457798413644e-05,9.386184539758352e-06,25026.7700974,100.0523,26.5,6768,2070.2817,3.01
2016-09-04,-10.9562145158123,-11.035361540836062,-11.534970240555507,1.7449239083227345e-05,1.612142313721804e-05,9.781964347527409e-06,15892.23941722,100.0523,26.5,6768,2070.2817,3.01
2016-09-05,-11.40186970553414,-11.103735187311022,-11.516547994906343,1.1174572139014388e-05,1.505598174928186e-05,9.963840235097136e-06,10047.46995826,100.0523,26.5,6768,2070.2817,3.01
2016-09-06,-11.21416512116073,-11.186607579069149,-11.48401161906395,1.3481864835164856e-05,1.38585584289222e-05,1.0293359091524973e-05,23980.1575032,100.0523,26.5,6768,2070.2817,3.01
2016-09-07,-11.77654744024281,-11.222380547942029,-11.485459744198806,7.682639075243585e-06,1.337155928572458e-05,1.027846380722324e-05,7838.20784284,100.0523,26.5,6768,2070.2817,3.01
2016-09-08,-11.007456446343468,-11.205158317978537,-11.462992332983308,1.657762859813288e-05,1.3603841825045663e-05,1.0512008023168408e-05,21968.89748967,100.0523,26.5,6768,2070.2817,3.01
2016-09-09,-10.875755286549406,-11.135042984085675,-11.467940740117852,1.891121763035896e-05,1.4591914499106815e-05,1.0460118818007731e-05,57640.93953736,100.0523,26.5,6768,2070.2817,3.01
2016-09-10,-12.412624544005867,-11.268925706041266,-11.472731615002976,4.066920234846728e-06,1.2763440227998393e-05,1.0410125548838392e-05,26380.36365296,100.0523,26.5,6768,2070.2817,3.01
2016-09-11,-11.57926576735779,-11.363853381590111,-11.450372946406036,9.35812350921935e-06,1.1607566574568678e-05,1.0645503661065024e-05,42090.28253307,100.0523,26.5,6768,2070.2817,3.01
2016-09-12,-11.235659038237849,-11.339289463003782,-11.423142471581867,1.3195178790441445e-05,1.1896224667629684e-05,1.0939368664128518e-05,27046.8253318,100.0523,26.5,6768,2070.2817,3.01
2016-09-13,-10.673966989366743,-11.229560577039978,-11.36947247749232,2.31395567999368e-05,1.3275894948311392e-05,1.154252545208257e-05,150229.27694146,100.0523,26.5,6768,2070.2817,3.01
2016-09-14,-12.065911297302131,-11.250551062034509,-11.363872121210097,5.752297042349612e-06,1.3000131800755112e-05,1.1607349055220232e-05,39415.31703345,100.0523,26.5,6768,2070.2817,3.01
2016-09-15,-11.606365787209384,-11.336200280293996,-11.352452961497656,9.107923698535936e-06,1.193303110081269e-05,1.1740654899728344e-05,79094.39114046,100.0523,26.5,6768,2070.2817,3.01
2016-09-16,-12.17644011452667,-11.516211145591043,-11.387803260388749,5.15037971712195e-06,9.967197113207402e-06,1.1332869374608291e-05,55580.08553947,100.0523,26.5,6768,2070.2817,3.01
2016-09-17,-11.554090732104722,-11.439938384884698,-11.3659120813709,9.59670514845181e-06,1.0757166386579557e-05,1.1583694660789216e-05,10684.99137004,100.0523,26.5,6768,2070.2817,3.01
2016-09-18,-11.644200361367782,-11.447782557331,-11.352099771953196,8.769766635267669e-06,1.067311540458646e-05,1.1744802308651656e-05,105204.01420146,100.0523,26.5,6768,2070.2817,3.01
2016-09-19,-11.527977758655592,-11.493581860378242,-11.338668371856212,9.850604258161805e-06,1.0195319042832226e-05,1.190361560244476e-05,32219.18378065,100.0523,26.5,6768,2070.2817,3.01
2016-09-20,-11.031488049515112,-11.596125926832766,-11.304592429950748,1.6183990428521722e-05,9.201666704058643e-06,1.231623274936709e-05,95662.62610464,100.0523,26.5,6768,2070.2817,3.01
2016-09-21,-11.776292757798627,-11.566567894705871,-11.295210184038986,7.684595957722271e-06,9.477709406254735e-06,1.2432330450681278e-05,65920.10580005,100.0523,26.5,6768,2070.2817,3.01
2016-09-22,-11.249449469501377,-11.509353243174528,-11.277665513327706,1.301446053964346e-05,1.0035786097841528e-05,1.265237626586682e-05,78260.30537526,100.0523,26.5,6768,2070.2817,3.01
2016-09-23,-11.204573500331612,-11.395626065150047,-11.259993247279548,1.3611799918600865e-05,1.1244560412338511e-05,1.2877959840904791e-05,7568.71152508,100.0523,26.5,6768,2070.2817,3.01
2016-09-24,-11.515034139265216,-11.390781751388989,-11.254919648495068,9.97893547396771e-06,1.1299164744555073e-05,1.294346347135721e-05,22159.43098373,100.0523,26.5,6768,2070.2817,3.01
2016-09-25,-11.925966200232072,-11.418385193410476,-11.270967917296428,6.616353303904657e-06,1.0991534268646068e-05,1.2737401184374092e-05,11475.11049183,100.0523,26.5,6768,2070.2817,3.01
2016-09-26,-12.318204345219495,-11.490887687318446,-11.280445394892844,4.469632599512877e-06,1.0222824031696224e-05,1.261725300020814e-05,18126.64033017,100.0523,26.5,6768,2070.2817,3.01
2016-09-27,-12.189660060732724,-11.659463232538554,-11.343723347481168,5.082740055758563e-06,8.636931121301486e-06,1.184359494501354e-05,20579.2899601,100.0523,26.5,6768,2070.2817,3.01
2016-09-28,-11.94645875858232,-11.679552501872587,-11.37851889907567,6.482147108472244e-06,8.465152714265768e-06,1.1438577786810358e-05,17203.24245816,100.0523,26.5,6768,2070.2817,3.01
2016-09-29,-13.038235756454334,-11.881566743742322,-11.437604530603757,2.1755354137980725e-06,6.916734839144999e-06,1.0782301364680878e-05,16027.34899472,100.0523,26.5,6768,2070.2817,3.01
2016-09-30,-11.684791649005424,-11.99497246905102,-11.445895280691236,8.420918509627786e-06,6.1751803521488445e-06,1.0693277545747572e-05,12304.73793226,100.0523,26.5,6768,2070.2817,3.01
2016-10-01,-11.642771526204466,-12.02304578672028,-11.46531383089286,8.782306142521291e-06,6.004233304799356e-06,1.0487632723068774e-05,13543.2149243,100.1126,26.6,6799,2086.2149,3.11
2016-10-02,-11.591082922759396,-11.962309595468138,-11.474081551221005,9.24818795155576e-06,6.380209683035228e-06,1.0396082024389603e-05,14820.89722093,100.1126,26.6,6799,2086.2149,3.11
2016-10-03,-12.2957648540276,-11.960041084254376,-11.514302134667997,4.571062644096745e-06,6.394699689404352e-06,9.986242774772635e-06,7757.52689564,100.1126,26.6,6799,2086.2149,3.11
2016-10-04,-12.183959130197092,-11.959392116594405,-11.556355568356532,5.111799157002756e-06,6.3988509895820936e-06,9.574994777231816e-06,19050.04991548,100.1126,26.6,6799,2086.2149,3.11
2016-10-05,-12.70243644790073,-12.03926339152367,-11.58506982620149,3.0437006983905317e-06,5.90764435957042e-06,9.303965729211022e-06,19263.6565464,100.1126,26.6,6799,2086.2149,3.11
2016-10-06,-11.97818823355092,-11.944639015502087,-11.611211773906634,6.279700727031934e-06,6.4939536900324e-06,9.063893592273256e-06,17170.86047457,100.1126,26.6,6799,2086.2149,3.11
2016-10-07,-11.87188122496622,-11.976758234866262,-11.61378419859685,6.984052481191085e-06,6.288687114541444e-06,9.040607372471507e-06,21520.21239784,100.1126,26.6,6799,2086.2149,3.11
2016-10-08,-12.065442304688078,-12.048007210956095,-11.654505972462015,5.7549954598958175e-06,5.856214159880661e-06,8.679852934530275e-06,37635.16278131,100.1126,26.6,6799,2086.2149,3.11
2016-10-09,-12.491973485271007,-12.19183176584421,-11.714466310833815,3.756685575180986e-06,5.07171382039855e-06,8.174701866024342e-06,47640.02502465,100.1126,26.6,6799,2086.2149,3.11
2016-10-10,-12.700304545152044,-12.235615319030586,-11.718620742291586,3.0501964940175897e-06,4.8544472275300994e-06,8.14081107466337e-06,85328.67261169002,100.1126,26.6,6799,2086.2149,3.11
2016-10-11,-11.828455858494353,-12.173374519488185,-11.727108334432844,7.294019016091349e-06,5.166192921685614e-06,8.072007591559104e-06,35303.01627023,100.1126,26.6,6799,2086.2149,3.11
2016-10-12,-11.712222335464096,-12.04025035986542,-11.747980867989728,8.193066292620913e-06,5.901816578004239e-06,7.905270508298419e-06,39723.4833607,100.1126,26.6,6799,2086.2149,3.11
2016-10-13,-11.91017567788289,-12.029609321407465,-11.819721419814208,6.721658200223075e-06,5.964953359888688e-06,7.358007221641295e-06,17312.78480149,100.1126,26.6,6799,2086.2149,3.11
2016-10-14,-12.520032302189543,-12.112755006928923,-11.82927836970646,3.652742501659562e-06,5.489051934241327e-06,7.28802207028496e-06,6621.18588,100.1126,26.6,6799,2086.2149,3.11
2016-10-15,-11.89591683564434,-12.085460449787158,-11.839806191758395,6.818187828970791e-06,5.640936558394895e-06,7.211697541299455e-06,11556.23510806,100.1126,26.6,6799,2086.2149,3.11
2016-10-16,-12.382349267818228,-12.074498153673728,-11.84424610264116,4.191930174971203e-06,5.703114358364926e-06,7.1797492232277625e-06,6744.58257926,100.1126,26.6,6799,2086.2149,3.11
2016-10-17,-12.37154626563916,-12.045192047481274,-11.869442170730744,4.237461098312152e-06,5.872723587549863e-06,7.001107754889775e-06,24912.59085569,100.1126,26.6,6799,2086.2149,3.11
2016-10-18,-11.975945297239388,-12.06982375863426,-11.881300650009733,6.2938015034784345e-06,5.729835371462304e-06,6.918575583830132e-06,68021.12570028,100.1126,26.6,6799,2086.2149,3.11
2016-10-19,-12.544819821173531,-12.192477076073404,-11.912060767232008,3.563313023894572e-06,5.068442047358542e-06,6.708999209354559e-06,37242.0724513,100.1126,26.6,6799,2086.2149,3.11
2016-10-20,-11.32010919765962,-12.050681042684577,-11.932425678349151,1.2126599677723649e-05,5.840576544144338e-06,6.573752850994623e-06,24840.59999607,100.1126,26.6,6799,2086.2149,3.11
2016-10-21,-12.561015825102528,-12.054275106030223,-11.953841310336283,3.506066426576909e-06,5.81962281913253e-06,6.434468533289778e-06,8457.62999902,100.1126,26.6,6799,2086.2149,3.11
2016-10-22,-11.570981049401729,-11.991995282549018,-11.97255339945058,9.435974966486714e-06,6.193592410206233e-06,6.31518568085122e-06,5890.23156946,100.1126,26.6,6799,2086.2149,3.11
2016-10-23,-11.782222235657423,-11.915486611454469,-12.004586270206971,7.639165139759082e-06,6.6860545480330725e-06,6.1160978548898266e-06,9265.1870345,100.1126,26.6,6799,2086.2149,3.11
2016-10-24,-11.831165252981153,-11.852618801227791,-12.019436611925745,7.274283389055053e-06,7.119886303853488e-06,6.025942785392738e-06,13888.00893128,100.1126,26.6,6799,2086.2149,3.11
2016-10-25,-11.073718613839114,-11.682864046903031,-11.971386937678226,1.5514761788006764e-05,8.437166344500392e-06,6.322556401529475e-06,32131.52241413,100.1126,26.6,6799,2086.2149,3.11
2016-10-26,-11.972019890191923,-11.637268066550078,-11.961686378926572,6.3185557897943225e-06,8.830772453914642e-06,6.384187174538857e-06,21338.79917307,100.1126,26.6,6799,2086.2149,3.11
2016-10-27,-11.508624481141778,-11.671554324174892,-11.936116871455022,1.0043102463339303e-05,8.533129994716878e-06,6.549532588124882e-06,31394.94161872,100.1126,26.6,6799,2086.2149,3.11
2016-10-28,-11.75555871162819,-11.601422065756347,-11.929201690462406,7.84559200722148e-06,9.153062220523246e-06,6.594980751416523e-06,55620.49056284,100.1126,26.6,6799,2086.2149,3.11
2016-10-29,-10.78038783616059,-11.43809643878877,-11.839221702851102,2.0803530789646323e-05,1.0776998766688904e-05,7.215913930611465e-06,81583.46638413,100.1126,26.6,6799,2086.2149,3.11
2016-10-30,-11.30781777045172,-11.378439541491632,-11.821567574040786,1.2276572698027458e-05,1.1439485560727244e-05,7.344435736891453e-06,26028.97464755,100.1126,26.6,6799,2086.2149,3.11
2016-10-31,-11.763660449510876,-11.372115607198992,-11.82611658040798,7.782285868390536e-06,1.1512057343489457e-05,7.311101727753761e-06,37791.26499487,100.1126,26.6,6799,2086.2149,3.11
2016-11-01,-11.097919642550742,-11.376729685022436,-11.79959178919672,1.5143795580194255e-05,1.1459062170944813e-05,7.507621982041711e-06,37796.44954968,100.7322,25.9,6823,2089.2556,3.45
2016-11-02,-11.785373961780364,-11.360694922630351,-11.786166870661388,7.615126484957557e-06,1.1644286555968132e-05,7.609090776737071e-06,26089.05331918,100.7322,25.9,6823,2089.2556,3.45
2016-11-03,-10.950319496841226,-11.27256739570674,-11.7331012136878,1.7552406466729104e-05,1.27170442707381e-05,8.023777687061283e-06,30549.55962557,100.7322,25.9,6823,2089.2556,3.45
2016-11-04,-11.80671264332966,-11.276972092799902,-11.71494381174751,7.4543511928799615e-06,1.2661152725832172e-05,8.17079937021093e-06,14314.482542,100.7322,25.9,6823,2089.2556,3.45
2016-11-05,-11.768761105328451,-11.436397977320208,-11.708993178561094,7.742692169458666e-06,1.0795318637233934e-05,8.219565751625156e-06,5382.79833625,100.7322,25.9,6823,2089.2556,3.45
2016-11-06,-11.777199826836789,-11.4991875998826,-11.70618442275533,7.677628659046408e-06,1.0138326631665212e-05,8.242684957553667e-06,3189.83728506,100.7322,25.9,6823,2089.2556,3.45
2016-11-07,-10.91837476210457,-11.363174253486696,-11.657382155625712,1.8122165383210992e-05,1.1615452276639564e-05,8.654923954997505e-06,23844.53229722,100.7322,25.9,6823,2089.2556,3.45
2016-11-08,-10.60699573305405,-11.251587192433693,-11.57965894319392,2.474231225762884e-05,1.2986668944844503e-05,9.354444844412434e-06,18242.58345489,100.7322,25.9,6823,2089.2556,3.45
2016-11-09,-11.268443517290562,-11.19643571597376,-11.545611393960588,1.2769596099323296e-05,1.3723021746896753e-05,9.678424831255957e-06,22818.55804483,100.7322,25.9,6823,2089.2556,3.45
2016-11-10,-11.264463739999892,-11.246949453028025,-11.52675652992571,1.2820517508614123e-05,1.3047037610023185e-05,9.862641447673384e-06,2393.40384082,100.7322,25.9,6823,2089.2556,3.45
2016-11-11,-11.53114918649605,-11.221383081604982,-11.52127492355246,9.819413263709346e-06,1.3384903620141668e-05,9.91685301337633e-06,4746.00240134,100.7322,25.9,6823,2089.2556,3.45
2016-11-12,-11.3805580712407,-11.182934292341256,-11.505621508836988,1.141527632330226e-05,1.390955849926218e-05,1.0073306950812304e-05,19495.3937581,100.7322,25.9,6823,2089.2556,3.45
2016-11-13,-11.206693769906336,-11.124051995792708,-11.473289979415217,1.3582969807980004e-05,1.4753178663395552e-05,1.0404314527689654e-05,7959.37181464,100.7322,25.9,6823,2089.2556,3.45
2016-11-14,-11.563609574397164,-11.21117276810154,-11.464716304401634,9.50578902023884e-06,1.3522267754399533e-05,1.0493901234065252e-05,5014.8654071,100.7322,25.9,6823,2089.2556,3.45
2016-11-15,-11.571457657712095,-11.387614759831171,-11.44821012939983,9.431478773947749e-06,1.1335005828159375e-05,1.066855285403114e-05,14990.44583491,100.7322,25.9,6823,2089.2556,3.45
2016-11-16,-11.069299780933065,-11.352765343527016,-11.413374003810146,1.558347062255348e-05,1.1736987902906545e-05,1.1046753171505848e-05,33959.2742341,100.7322,25.9,6823,2089.2556,3.45
2016-11-17,-11.806579478375635,-11.420297558089375,-11.409875203218045,7.455343917310425e-06,1.0970534532720302e-05,1.1085471251966916e-05,29455.05069835,100.7322,25.9,6823,2089.2556,3.45
2016-11-18,-11.052202626810312,-11.344672373903045,-11.37358964579106,1.5852194280540687e-05,1.1832360392267634e-05,1.1495100627188452e-05,16566.69138833,100.7322,25.9,6823,2089.2556,3.45
2016-11-19,-11.30914719306408,-11.334522179214485,-11.37320212645209,1.2260262788463829e-05,1.1953072744433575e-05,1.1499556064213124e-05,22128.16652549,100.7322,25.9,6823,2089.2556,3.45
2016-11-20,-11.731022524760556,-11.403059229080831,-11.360144037936465,8.040473972073447e-06,1.116128762501835e-05,1.1650702982396345e-05,8289.082706919999,100.7322,25.9,6823,2089.2556,3.45
2016-11-21,-11.529666825103233,-11.398867398639254,-11.359005970486717,9.833979976730692e-06,1.120817204737433e-05,1.1663969816071144e-05,2472.2378304500003,100.7322,25.9,6823,2089.2556,3.45
2016-11-22,-11.571282815307054,-11.398846378909052,-11.35389227464025,9.433127940547616e-06,1.1208407642602882e-05,1.1723768576097428e-05,29462.38643803,100.7322,25.9,6823,2089.2556,3.45
2016-11-23,-11.588978120906042,-11.482769657471623,-11.348240613588048,9.267674054695431e-06,1.0306150990051734e-05,1.1790214931618771e-05,8009.57290318,100.7322,25.9,6823,2089.2556,3.45
2016-11-24,-10.71171393582517,-11.295856305879273,-11.32928789987757,2.228238870178344e-05,1.2424300244976449e-05,1.2015802495411327e-05,34917.75752333,100.7322,25.9,6823,2089.2556,3.45
2016-11-25,-11.346613098848657,-11.343456064238763,-11.31417040760019,1.1809419303660825e-05,1.184676096256504e-05,1.2198831279206878e-05,18461.74185146,100.7322,25.9,6823,2089.2556,3.45
2016-11-26,-10.934909305924126,-11.278507975787404,-11.293129314807334,1.7824987268316264e-05,1.264172160254396e-05,1.245822743937278e-05,3776.33942775,100.7322,25.9,6823,2089.2556,3.45
2016-11-27,-11.171913352179024,-11.212659192426596,-11.276628970289645,1.4063702758285053e-05,1.3502182857717048e-05,1.2665497797741563e-05,17811.88552201,100.7322,25.9,6823,2089.2556,3.45
2016-11-28,-11.162984372215352,-11.167603324887477,-11.294188293585762,1.4189839576954028e-05,1.4124448514891807e-05,1.2445041423985151e-05,12008.147563,100.7322,25.9,6823,2089.2556,3.45
2016-11-29,-10.693260514800691,-11.041713601581336,-11.266659150872018,2.2697392343738705e-05,1.6019343429633392e-05,1.2792402078842196e-05,53931.96784651,100.7322,25.9,6823,2089.2556,3.45
2016-11-30,-10.747503177131897,-10.938185840915894,-11.231541189321137,2.1499020604831347e-05,1.776667865108138e-05,1.3249626570056887e-05,36948.70368219,100.7322,25.9,6823,2089.2556,3.45
2016-12-01,-12.154670082873324,-11.08534392967949,-11.256711524920938,5.263733022312075e-06,1.5335442125442612e-05,1.2920291151460817e-05,27504.73996069,99.6081,26.3,6818,2083.9158,3.52
2016-12-02,-10.701387023930089,-10.990292411536116,-11.218994713043852,2.2513689221175797e-05,1.6864623542230466e-05,1.3416909909334756e-05,141744.8810671,99.6081,26.3,6818,2083.9158,3.52
2016-12-03,-11.148405107564294,-11.019749455220303,-11.226861893502864,1.4398232419472496e-05,1.6375087135252784e-05,1.3311770774426204e-05,62571.15662989,99.6081,26.3,6818,2083.9158,3.52
2016-12-04,-10.6615180485228,-10.94120908365615,-11.187638907073294,2.342942027684916e-05,1.7713046780761944e-05,1.3844273077225176e-05,9964.92538589,99.6081,26.3,6818,2083.9158,3.52
2016-12-05,-10.70212686528009,-10.876359771928827,-11.15273079826528,2.249703882303494e-05,1.8899789530202077e-05,1.4336084632344388e-05,74496.87251587,99.6081,26.3,6818,2083.9158,3.52
2016-12-06,-9.92123599615502,-10.694269354714232,-11.060735144557778,4.912040661558737e-05,2.2674505854751885e-05,1.5717510564229084e-05,175151.72592104002,99.6081,26.3,6818,2083.9158,3.52
2016-12-07,-10.519223986205466,-10.660124416787337,-11.042057009108154,2.701214478595634e-05,2.3462095023484026e-05,1.6013843210987264e-05,46991.86716592,99.6081,26.3,6818,2083.9158,3.52
2016-12-08,-10.867736280667383,-10.579443868643828,-11.053948109489555,1.9063476462097427e-05,2.543348694345336e-05,1.582454868446955e-05,48841.20988648,99.6081,26.3,6818,2083.9158,3.52
2016-12-09,-10.664020790630362,-10.57464080995796,-11.031862960640446,2.337085579663112e-05,2.5555939311375556e-05,1.6177924007713145e-05,18143.61120043,99.6081,26.3,6818,2083.9158,3.52
2016-12-10,-11.096625127935637,-10.570372593836964,-11.027047225779334,1.5163412139122736e-05,2.566525069989701e-05,1.6256020495396763e-05,10729.67860289,99.6081,26.3,6818,2083.9158,3.52
2016-12-11,-11.725683603482004,-10.659660641251149,-11.03061307152672,8.083516227018056e-06,2.3472978692778287e-05,1.6198157260840387e-05,7459.54733753,99.6081,26.3,6818,2083.9158,3.52
2016-12-12,-11.172378241270792,-10.712392104524994,-11.025191190679678,1.405716621578424e-05,2.2267282606028184e-05,1.6286220257256454e-05,23598.85131838,99.6081,26.3,6818,2083.9158,3.52
2016-12-13,-11.148688442560497,-10.964434800937427,-11.023532301533765,1.4394153474225876e-05,1.73063893001194e-05,1.631325971279798e-05,6201.2844811,99.6081,26.3,6818,2083.9158,3.52
2016-12-14,-11.707512020036242,-11.132882399172251,-11.026138976544932,8.231749252129193e-06,1.4623475652429807e-05,1.627079172052766e-05,4445.17449507,99.6081,26.3,6818,2083.9158,3.52
2016-12-15,-11.779845628365852,-11.251020700217572,-11.029780202193027,7.65734202643683e-06,1.2994027875906866e-05,1.6211653828943963e-05,42016.79533003,99.6081,26.3,6818,2083.9158,3.52
2016-12-16,-11.05653303405977,-11.338119753210051,-11.0293685962004,1.5783696242750134e-05,1.191014793963815e-05,1.6218328016283853e-05,16674.5752202,99.6081,26.3,6818,2083.9158,3.52
2016-12-17,-11.342321684428317,-11.378546547189666,-11.020356068866649,1.1860207314213177e-05,1.1438261536079644e-05,1.636515679618061e-05,45331.58195568,99.6081,26.3,6818,2083.9158,3.52
2016-12-18,-11.266056650896411,-11.321308832636689,-11.026592099939409,1.2800111823109769e-05,1.2112060906949887e-05,1.6263420714266247e-05,6429.87831286,99.6081,26.3,6818,2083.9158,3.52
2016-12-19,-11.123019476924998,-11.312954863365968,-11.021464577054465,1.4768419465578096e-05,1.2213668514063297e-05,1.634702593683672e-05,8923.77078682,99.6081,26.3,6818,2083.9158,3.52
2016-12-20,-11.937154943290835,-11.409283038393951,-11.024523295487636,6.542737230452335e-06,1.1092037622095646e-05,1.6297101378782685e-05,16401.00060037,99.6081,26.3,6818,2083.9158,3.52
2016-12-21,-11.364379667838223,-11.366799056340495,-11.020914694351552,1.160145927914019e-05,1.1573424768811503e-05,1.6356017355529666e-05,15247.15200275,99.6081,26.3,6818,2083.9158,3.52
2016-12-22,-11.3859270319862,-11.322177796571868,-11.017007317300564,1.1354152385662774e-05,1.210154053441521e-05,1.6420051503700175e-05,35308.34053063,99.6081,26.3,6818,2083.9158,3.52
2016-12-23,-11.148916030959109,-11.338756509998436,-11.006660728333689,1.4390877904642237e-05,1.190256648611408e-05,1.659082496536507e-05,45258.50567941,99.6081,26.3,6818,2083.9158,3.52
2016-12-24,-11.788866336310782,-11.39138649376937,-11.036627233665085,7.588577996791139e-06,1.1292333726482362e-05,1.6101031275198655e-05,17406.52846933,99.6081,26.3,6818,2083.9158,3.52
2016-12-25,-11.270389991177224,-11.392086926235416,-11.034692697441573,1.2744764588756256e-05,1.1284426978717578e-05,1.6132209451368505e-05,4703.1622120600005,99.6081,26.3,6818,2083.9158,3.52
2016-12-26,-10.90317256789262,-11.34714064930299,-11.03350575840376,1.8399766789881462e-05,1.1803190882189483e-05,1.6151368768754013e-05,23193.51789979,99.6081,26.3,6818,2083.9158,3.52
2016-12-27,-11.178483620262185,-11.261042284059677,-11.03369585201647,1.3971603351134147e-05,1.2864457470858317e-05,1.614829878851565e-05,11688.949467,99.6081,26.3,6818,2083.9158,3.52
2016-12-28,-11.054170731820893,-11.215249542150536,-11.030334411098815,1.582102617865783e-05,1.346725274221798e-05,1.6202671675239108e-05,53585.88099209,99.6081,26.3,6818,2083.9158,3.52
2016-12-29,-10.907314956384669,-11.143923588178012,-11.039373008252426,1.8323705454239157e-05,1.4462903180586032e-05,1.605688211225579e-05,96182.27764322,99.6081,26.3,6818,2083.9158,3.52
2016-12-30,-11.105198798738616,-11.137591624800482,-11.052885044642457,1.5033961760624323e-05,1.4554772302869188e-05,1.584138015078222e-05,16826.392981920002,99.6081,26.3,6818,2083.9158,3.52
2016-12-31,-12.558779402898065,-11.178406723248107,-11.05657379326789,3.5139162458669174e-06,1.397267776702287e-05,1.578305292490072e-05,63029.13187905,99.6081,26.3,6818,2083.9158,3.52
2017-01-01,-10.88617089638859,-11.11915468127328,-11.064628295282091,1.8715268004822985e-05,1.4825606826460974e-05,1.5656438884355623e-05,49123.00087797,100.0603,25.3,6840,2082.5542,3.27
2017-01-02,-11.533925181564596,-11.20573835764764,-11.074483182704297,9.79219242085668e-06,1.359595334517172e-05,1.5502904217735096e-05,31925.40537612,100.0603,25.3,6840,2082.5542,3.27
2017-01-03,-11.24533242133768,-11.21527656022564,-11.097013211256204,1.306815215014314e-05,1.3466888887887288e-05,1.5157528613511564e-05,189971.51946871,100.0603,25.3,6840,2082.5542,3.27
2017-01-04,-11.25321869415447,-11.246036348890636,-11.118197083044638,1.2965498446661916e-05,1.3058956354745016e-05,1.4839810600965794e-05,174919.12409764,100.0603,25.3,6840,2082.5542,3.27
2017-01-05,-10.2263863523738,-11.067403498446003,-11.147643047376208,3.62023562173452e-05,1.5613049320903025e-05,1.4409208921024388e-05,223404.28974856,100.0603,25.3,6840,2082.5542,3.27
2017-01-06,-10.731072303046336,-11.006860556860182,-11.159644552792823,2.1855186349695627e-05,1.6587509976484638e-05,1.4237310306482366e-05,49425.67476749,100.0603,25.3,6840,2082.5542,3.27
2017-01-07,-11.041455968336134,-10.904541867507625,-11.166787464598086,1.6023471076753898e-05,1.837458923803992e-05,1.4135976793637582e-05,37813.83414141,100.0603,25.3,6840,2082.5542,3.27
2017-01-08,-11.285754642302008,-10.953658316922516,-11.19263368976565,1.255044239635735e-05,1.749389986540197e-05,1.3775296346961787e-05,38070.74283538,100.0603,25.3,6840,2082.5542,3.27
2017-01-09,-11.117739167315229,-10.913212470745655,-11.193400584562468,1.484660753975525e-05,1.821595916810177e-05,1.376473619364954e-05,67864.31866905,100.0603,25.3,6840,2082.5542,3.27
2017-01-10,-11.181290890486435,-10.90645726225879,-11.17933593681692,1.3932436287050036e-05,1.8339428330517043e-05,1.3959700195650604e-05,47267.88976891,100.0603,25.3,6840,2082.5542,3.27
2017-01-11,-10.72085436102652,-10.837868457575794,-11.160360823143558,2.207964618251208e-05,1.964144943563849e-05,1.4227116194541532e-05,67612.33876907,100.0603,25.3,6840,2082.5542,3.27
2017-01-12,-11.006179242608171,-10.9916975194481,-11.15520871973716,1.6598815134182198e-05,1.6840943566615207e-05,1.430060491654008e-05,40690.2584031,100.0603,25.3,6840,2082.5542,3.27
2017-01-13,-10.871143305024248,-11.016227257436904,-11.13042188779033,1.899863725057117e-05,1.643286512388314e-05,1.465950118315481e-05,12739.28685687,100.0603,25.3,6840,2082.5542,3.27
2017-01-14,-11.013411572804069,-11.012273259248234,-11.110560950829123,1.647920009140163e-05,1.6497969268832817e-05,1.4953563118653636e-05,7070.19738962,100.0603,25.3,6840,2082.5542,3.27
2017-01-15,-10.749297764000374,-10.937952162096964,-11.097986111464415,2.146047334331869e-05,1.7770830832684438e-05,1.5142789022005924e-05,4844.02365505,100.0603,25.3,6840,2082.5542,3.27
2017-01-16,-11.272189022107352,-10.955180280510575,-11.096091186347325,1.2721856974995128e-05,1.7467295037718707e-05,1.5171510677365322e-05,5687.29970831,100.0603,25.3,6840,2082.5542,3.27
2017-01-17,-11.362702598476544,-10.97426601243138,-11.098685324646215,1.162093205508194e-05,1.7137080147437547e-05,1.5132204685097729e-05,109540.27353068,100.0603,25.3,6840,2082.5542,3.27
2017-01-18,-11.162528579306649,-11.042241499982728,-11.09994636933547,1.4196308679382354e-05,1.6010889075561874e-05,1.511313432555787e-05,41017.62467444,100.0603,25.3,6840,2082.5542,3.27
